Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;
;https://stackoverflow.com/questions/17801611;20;1.21;16.29;0.72;13.95;0.86;0.33;0.5;0.06;1;0;18.73;0.7;0.33;0.67;3;-1;-1;9;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to monitor file or directory changes?


Found Threads: (2);Pivot;------;------;14.64;------;11.5;------;------;------;------;1;0;17.45;------;0.69;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/18701242;36;1.1;10.78;0.74;10.55;0.92;0.0;0.67;0.01;0;0;11.1;0.64;0.37;0.54;3;-1;-1;45;-1;
;https://stackoverflow.com/questions/1073274;55;1.04;8.59;0.59;8.84;0.77;0.33;1.0;0.01;0;0;12.25;0.7;0.49;0.72;7;-1;-1;26;-1;

Missed Threads: (3);https://stackoverflow.com/questions/4941869;-1;9.88;10.36;-1;9.41;-1;0.33;0.67;0.2;0;0;0.0;-1;0.0;-1;3;-1;-1;64;-1;
;https://stackoverflow.com/questions/14810603;-1;11.39;12.96;-1;9.81;-1;0.67;0.33;0.25;1;0;0.0;-1;0.0;-1;3;-1;-1;5;-1;
;https://stackoverflow.com/questions/16251273;-1;10.09;10.86;-1;9.32;-1;0.67;0.67;0.25;0;0;0.0;-1;0.0;-1;7;-1;-1;168;-1;


Trash in round 0: (82);https://stackoverflow.com/questions/3657157;0;1.44;9.42;0.64;8.42;0.73;0.67;0.67;0.04;1;0;9.14;0.52;0.69;1.0;9;-1;-1;110;-1;
;https://stackoverflow.com/questions/1279395;1;1.41;9.45;0.65;8.29;0.72;0.67;0.67;0.05;1;0;8.99;0.51;0.65;0.95;5;-1;-1;13;-1;
;https://stackoverflow.com/questions/54021503;2;1.36;9.22;0.63;7.97;0.69;0.67;0.67;0.03;1;0;9.04;0.52;0.62;0.9;2;-1;-1;4;-1;
;https://stackoverflow.com/questions/20017861;3;1.35;13.05;0.89;10.23;0.89;0.0;0.67;0.03;0;0;17.0;0.97;0.63;0.91;2;-1;-1;5;-1;
;https://stackoverflow.com/questions/7996524;4;1.27;8.13;0.56;7.58;0.66;0.67;0.67;0.04;1;0;8.99;0.52;0.57;0.83;4;-1;-1;34;-1;
;https://stackoverflow.com/questions/7968488;5;1.26;11.88;0.81;10.42;0.91;0.0;0.67;0.04;0;0;12.37;0.71;0.55;0.8;3;-1;-1;31;-1;
;https://stackoverflow.com/questions/20438328;6;1.25;10.84;0.74;9.56;0.83;0.33;0.67;0.03;0;0;8.99;0.52;0.63;0.92;2;-1;-1;2;-1;
;https://stackoverflow.com/questions/42750198;7;1.24;14.64;1.0;9.56;0.83;0.67;0.67;0.01;0;0;13.12;0.75;0.45;0.66;1;-1;-1;8;-1;
;https://stackoverflow.com/questions/1544203;8;1.24;13.96;0.95;10.17;0.88;0.67;0.67;0.06;0;0;17.22;0.99;0.44;0.64;4;-1;-1;4;-1;
;https://stackoverflow.com/questions/11555697;9;1.22;10.57;0.72;10.3;0.9;0.33;0.67;0.03;0;0;16.5;0.95;0.57;0.82;1;-1;-1;6;-1;
;https://stackoverflow.com/questions/24527045;10;1.21;10.26;0.7;9.78;0.85;0.0;0.33;0.06;0;0;9.0;0.52;0.6;0.88;1;-1;-1;7;-1;
;https://stackoverflow.com/questions/4742017;11;1.18;8.77;0.6;9.63;0.84;0.33;1.0;0.02;0;0;17.36;0.99;0.64;0.93;5;-1;-1;15;-1;
;https://stackoverflow.com/questions/3634853;12;1.18;9.74;0.67;9.51;0.83;0.33;0.67;0.01;0;0;8.97;0.51;0.6;0.87;17;-1;-1;1433;-1;
;https://stackoverflow.com/questions/11101267;13;1.18;11.75;0.8;10.4;0.9;0.67;0.67;0.03;0;0;12.04;0.69;0.45;0.66;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/10894004;14;1.18;11.68;0.8;10.68;0.93;0.33;0.67;0.04;0;0;16.37;0.94;0.43;0.63;2;-1;-1;2;-1;
;https://stackoverflow.com/questions/23346922;15;1.17;9.72;0.66;8.98;0.78;0.33;0.67;0.01;0;0;9.03;0.52;0.61;0.89;6;-1;-1;24;-1;
;https://stackoverflow.com/questions/48919086;16;1.17;8.89;0.61;9.91;0.86;0.0;1.0;0.02;0;0;17.45;1.0;0.59;0.86;2;-1;-1;6;-1;
;https://stackoverflow.com/questions/52291720;17;1.16;10.69;0.73;8.49;0.74;0.33;0.67;0.01;0;0;8.98;0.51;0.58;0.84;3;-1;-1;4;-1;
;https://stackoverflow.com/questions/12835285;18;1.15;8.63;0.59;8.71;0.76;0.33;0.67;0.02;0;0;9.09;0.52;0.66;0.96;3;-1;-1;28;-1;
;https://stackoverflow.com/questions/29589482;19;1.15;10.49;0.72;9.15;0.8;0.33;0.67;0.03;0;0;9.03;0.52;0.55;0.8;2;-1;-1;3;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I move a file in JDK 7?


Found Threads: (2);Pivot;------;------;12.33;------;11.57;------;------;------;------;1;0;14.16;------;0.64;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/4645242;3;1.36;8.35;0.68;8.32;0.72;0.67;0.67;0.02;1;0;9.4;0.66;0.53;0.82;10;-1;-1;234;-1;
;https://stackoverflow.com/questions/300559;41;1.05;8.28;0.67;7.01;0.61;0.67;0.67;0.02;0;0;8.89;0.63;0.52;0.82;7;-1;-1;152;-1;

Missed Threads: (1);https://stackoverflow.com/questions/6210433;-1;9.34;11.35;-1;7.33;-1;0.33;0.67;0.17;0;0;0.0;-1;0.0;-1;3;-1;-1;8;-1;


Trash in round 0: (83);https://stackoverflow.com/questions/21076196;0;1.42;9.08;0.74;8.49;0.73;0.67;0.67;0.03;1;0;9.1;0.64;0.56;0.86;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/6458583;1;1.41;8.45;0.69;8.33;0.72;0.67;0.67;0.03;1;0;9.31;0.66;0.59;0.92;1;-1;-1;4;-1;
;https://stackoverflow.com/questions/37459168;2;1.36;8.85;0.72;8.63;0.75;0.67;0.67;0.03;1;0;9.47;0.67;0.49;0.76;1;-1;-1;7;-1;
;https://stackoverflow.com/questions/26678539;4;1.34;8.51;0.69;8.28;0.72;0.67;0.67;0.02;1;0;9.14;0.65;0.5;0.77;2;-1;-1;30;-1;
;https://stackoverflow.com/questions/47905692;5;1.29;7.9;0.64;7.37;0.64;0.67;0.67;0.02;1;0;8.73;0.62;0.52;0.81;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/5758268;6;1.29;8.55;0.69;8.34;0.72;0.67;0.67;0.03;1;0;8.88;0.63;0.43;0.67;5;-1;-1;3;-1;
;https://stackoverflow.com/questions/14582531;7;1.23;12.33;1.0;10.39;0.9;0.67;0.67;0.04;0;0;9.86;0.7;0.36;0.56;2;-1;-1;8;-1;
;https://stackoverflow.com/questions/9800109;8;1.22;9.17;0.74;8.14;0.7;0.67;0.33;0.05;0;0;9.57;0.68;0.64;1.0;1;-1;-1;17;-1;
;https://stackoverflow.com/questions/45033093;9;1.2;9.01;0.73;8.62;0.75;0.67;0.67;0.04;0;0;9.5;0.67;0.6;0.93;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/30379142;10;1.17;8.96;0.73;8.34;0.72;0.0;0.67;0.04;0;0;9.25;0.65;0.57;0.89;5;-1;-1;2;-1;
;https://stackoverflow.com/questions/19372362;11;1.16;8.79;0.71;7.09;0.61;0.33;0.67;0.02;0;0;9.58;0.68;0.64;0.99;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/12563955;12;1.15;9.57;0.78;7.79;0.67;0.33;0.67;0.04;0;0;9.17;0.65;0.55;0.85;4;-1;-1;15;-1;
;https://stackoverflow.com/questions/4589216;13;1.13;9.06;0.74;7.52;0.65;0.33;0.67;0.02;0;0;9.23;0.65;0.57;0.88;3;-1;-1;4;-1;
;https://stackoverflow.com/questions/19767311;14;1.13;9.99;0.81;9.99;0.86;0.33;0.67;0.02;0;0;12.13;0.86;0.38;0.59;3;-1;-1;9;-1;
;https://stackoverflow.com/questions/18072082;15;1.12;10.35;0.84;9.86;0.85;0.33;0.67;0.02;0;0;9.56;0.68;0.36;0.56;3;-1;-1;4;-1;
;https://stackoverflow.com/questions/5071859;16;1.12;8.63;0.7;8.07;0.7;0.0;0.67;0.03;0;0;8.94;0.63;0.55;0.85;3;-1;-1;3;-1;
;https://stackoverflow.com/questions/23346922;17;1.12;8.8;0.71;8.36;0.72;0.33;0.67;0.01;0;0;9.39;0.66;0.52;0.81;6;-1;-1;24;-1;
;https://stackoverflow.com/questions/30512829;18;1.12;9.09;0.74;7.96;0.69;0.33;0.67;0.02;0;0;9.0;0.64;0.53;0.82;2;-1;-1;6;-1;
;https://stackoverflow.com/questions/14400030;19;1.11;8.19;0.66;7.8;0.67;0.33;0.67;0.01;0;0;8.79;0.62;0.57;0.89;9;-1;-1;34;-1;
;https://stackoverflow.com/questions/2203922;20;1.11;9.59;0.78;8.86;0.77;0.33;0.67;0.02;0;0;9.92;0.7;0.44;0.68;7;-1;-1;25;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I create and delete a file in JDK 7?


Found Threads: (2);Pivot;------;------;11.73;------;10.69;------;------;------;------;1;0;16.02;------;0.63;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/779519;28;1.26;9.51;0.81;8.57;0.8;0.25;0.75;0.01;0;0;11.14;0.7;0.58;0.91;23;-1;-1;1308;-1;
;https://stackoverflow.com/questions/6903335;211;0.95;6.66;0.57;8.09;0.76;0.25;0.5;0.02;0;0;13.22;0.83;0.37;0.58;7;-1;-1;180;-1;

Missed Threads: (2);https://stackoverflow.com/questions/991489;-1;8.28;8.55;-1;8.01;-1;0.5;0.5;0.15;1;0;0.0;-1;0.0;-1;17;-1;-1;202;-1;
;https://stackoverflow.com/questions/2885173;-1;7.45;6.9;-1;7.99;-1;0.5;0.5;0.33;0;0;0.0;-1;0.0;-1;30;-1;-1;3607;-1;


Trash in round 0: (231);https://stackoverflow.com/questions/16539233;0;1.57;9.91;0.84;9.19;0.86;0.5;0.5;0.06;1;0;15.69;0.98;0.59;0.94;2;-1;-1;10;-1;
;https://stackoverflow.com/questions/6986257;1;1.52;10.85;0.93;7.99;0.75;0.5;0.5;0.05;1;0;9.96;0.62;0.55;0.87;3;-1;-1;2;-1;
;https://stackoverflow.com/questions/33084308;2;1.51;9.13;0.78;7.83;0.73;0.5;0.5;0.05;1;0;11.88;0.74;0.63;1.0;1;-1;-1;7;-1;
;https://stackoverflow.com/questions/7988044;3;1.48;9.38;0.8;8.21;0.77;0.75;0.75;0.04;1;0;15.57;0.97;0.57;0.9;1;-1;-1;4;-1;
;https://stackoverflow.com/questions/27599965;4;1.47;8.95;0.76;7.74;0.72;0.5;0.5;0.03;1;0;11.08;0.69;0.61;0.96;8;-1;-1;143;-1;
;https://stackoverflow.com/questions/48441485;5;1.47;9.59;0.82;8.19;0.77;0.5;0.5;0.03;1;0;9.92;0.62;0.54;0.86;2;-1;-1;5;-1;
;https://stackoverflow.com/questions/15779965;6;1.46;10.07;0.86;7.73;0.72;0.5;0.75;0.04;1;0;11.58;0.72;0.53;0.84;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/19329223;7;1.45;9.16;0.78;8.7;0.81;0.5;0.5;0.03;1;0;9.64;0.6;0.52;0.81;3;-1;-1;5;-1;
;https://stackoverflow.com/questions/17621160;8;1.45;10.26;0.87;8.11;0.76;0.5;0.75;0.02;1;0;11.51;0.72;0.49;0.77;3;-1;-1;3;-1;
;https://stackoverflow.com/questions/14390206;9;1.42;8.86;0.76;7.86;0.74;0.5;0.5;0.01;1;0;9.68;0.6;0.54;0.86;4;-1;-1;4;-1;
;https://stackoverflow.com/questions/17933508;10;1.42;8.73;0.74;8.02;0.75;0.5;0.75;0.02;1;0;11.3;0.71;0.54;0.85;3;-1;-1;29;-1;
;https://stackoverflow.com/questions/36461730;11;1.41;9.32;0.79;7.88;0.74;0.5;0.75;0.03;1;0;10.4;0.65;0.5;0.79;3;-1;-1;2;-1;
;https://stackoverflow.com/questions/20690247;12;1.41;10.91;0.93;7.09;0.66;0.5;0.75;0.03;1;0;9.9;0.62;0.46;0.73;1;-1;-1;4;-1;
;https://stackoverflow.com/questions/45266021;13;1.41;9.88;0.84;8.14;0.76;0.5;0.75;0.02;1;0;10.61;0.66;0.45;0.72;1;-1;-1;4;-1;
;https://stackoverflow.com/questions/25224172;14;1.41;10.85;0.93;8.24;0.77;0.5;0.75;0.03;1;0;10.41;0.65;0.39;0.62;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/31033672;15;1.4;10.69;0.91;8.53;0.8;0.5;0.5;0.05;1;0;9.86;0.62;0.38;0.6;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/7674784;16;1.4;8.64;0.74;7.95;0.74;0.5;0.5;0.04;1;0;9.82;0.61;0.51;0.81;4;-1;-1;6;-1;
;https://stackoverflow.com/questions/19905492;17;1.39;9.34;0.8;7.67;0.72;0.5;0.5;0.02;1;0;9.67;0.6;0.49;0.77;1;-1;-1;6;-1;
;https://stackoverflow.com/questions/9881616;18;1.39;9.48;0.81;7.37;0.69;0.5;0.5;0.05;1;0;9.71;0.61;0.49;0.78;2;-1;-1;7;-1;
;https://stackoverflow.com/questions/26930127;19;1.39;8.93;0.76;7.67;0.72;0.5;0.75;0.04;1;0;11.19;0.7;0.5;0.8;6;-1;-1;27;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to recursively list all text files in a directory?


Found Threads: (1);Pivot;------;------;14.45;------;12.17;------;------;------;------;2;1;22.81;------;0.61;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/1384947;127;0.98;9.21;0.64;9.79;0.8;0.2;0.8;0.03;0;0;18.07;0.79;0.31;0.51;8;-1;-1;219;-1;

Missed Threads: (1);https://stackoverflow.com/questions/48563709;-1;10.24;10.98;-1;9.5;-1;0.2;0.4;0.11;0;0;0.0;-1;0.0;-1;2;-1;-1;26;-1;


Trash in round 0: (157);https://stackoverflow.com/questions/13444701;0;2.07;14.45;1.0;10.47;0.86;0.8;0.6;0.04;2;1;20.52;0.9;0.48;0.79;3;-1;-1;12;-1;
;https://stackoverflow.com/questions/13553703;1;2.03;11.49;0.79;11.08;0.91;0.6;0.6;0.08;2;1;15.85;0.69;0.52;0.86;2;-1;-1;2;-1;
;https://stackoverflow.com/questions/41092104;2;1.45;14.08;0.97;10.65;0.87;0.8;0.6;0.03;2;0;19.89;0.87;0.34;0.56;2;-1;-1;6;-1;
;https://stackoverflow.com/questions/2479868;3;1.33;10.83;0.75;9.63;0.79;0.6;0.4;0.04;1;0;19.68;0.86;0.53;0.87;4;-1;-1;3;-1;
;https://stackoverflow.com/questions/40001762;4;1.32;12.01;0.83;10.06;0.83;0.6;0.2;0.08;1;0;12.92;0.57;0.44;0.73;1;-1;-1;7;-1;
;https://stackoverflow.com/questions/7568839;5;1.31;13.32;0.92;11.41;0.94;0.6;0.6;0.07;1;0;20.48;0.9;0.31;0.52;2;-1;-1;6;-1;
;https://stackoverflow.com/questions/2056221;6;1.29;13.4;0.93;9.75;0.8;0.6;0.8;0.02;1;0;19.21;0.84;0.37;0.61;20;-1;-1;691;-1;
;https://stackoverflow.com/questions/30073650;7;1.29;13.77;0.95;9.58;0.79;0.6;0.6;0.06;0;0;16.54;0.73;0.51;0.85;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/42724032;8;1.29;11.16;0.77;9.16;0.75;0.4;0.6;0.05;1;0;13.31;0.58;0.48;0.8;2;-1;-1;3;-1;
;https://stackoverflow.com/questions/12616124;9;1.28;11.95;0.83;9.81;0.81;0.4;0.6;0.03;1;0;16.74;0.73;0.41;0.67;12;-1;-1;83;-1;
;https://stackoverflow.com/questions/18034758;10;1.28;10.25;0.71;11.87;0.98;0.4;0.6;0.04;1;0;17.87;0.78;0.37;0.62;3;-1;-1;10;-1;
;https://stackoverflow.com/questions/20987214;11;1.27;13.0;0.9;9.34;0.77;0.8;0.6;0.01;1;0;17.71;0.78;0.38;0.62;8;-1;-1;153;-1;
;https://stackoverflow.com/questions/21646683;12;1.24;10.97;0.76;10.3;0.85;0.0;0.6;0.04;0;0;20.97;0.92;0.53;0.87;2;-1;-1;41;-1;
;https://stackoverflow.com/questions/14986038;13;1.23;9.54;0.66;9.05;0.74;0.4;0.8;0.05;1;0;15.07;0.66;0.49;0.81;3;-1;-1;5;-1;
;https://stackoverflow.com/questions/10411578;14;1.22;11.24;0.78;9.48;0.78;0.4;0.6;0.03;1;0;13.08;0.57;0.39;0.64;2;-1;-1;4;-1;
;https://stackoverflow.com/questions/3154488;15;1.22;10.58;0.73;9.67;0.79;0.4;0.6;0.02;1;0;13.24;0.58;0.4;0.66;8;-1;-1;420;-1;
;https://stackoverflow.com/questions/49834725;16;1.22;10.58;0.73;10.19;0.84;0.4;0.6;0.03;1;0;16.82;0.74;0.37;0.61;4;-1;-1;13;-1;
;https://stackoverflow.com/questions/28694900;17;1.21;10.61;0.73;9.18;0.75;0.6;0.6;0.03;1;0;13.1;0.57;0.41;0.67;2;-1;-1;17;-1;
;https://stackoverflow.com/questions/13756059;18;1.21;11.53;0.8;9.1;0.75;0.0;0.6;0.04;0;0;15.33;0.67;0.53;0.87;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/7222161;19;1.2;10.66;0.74;8.33;0.68;0.6;0.8;0.02;1;0;13.59;0.6;0.45;0.74;5;-1;-1;17;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I generate public and private keys?


Found Threads: (0);Pivot;------;------;13.05;------;11.79;------;------;------;------;2;1;18.82;------;0.5;------;-1.0;------;------;-1.0

Missed Threads: (4);https://stackoverflow.com/questions/9890313;-1;10.28;10.48;-1;10.07;-1;0.33;0.33;0.12;0;0;0.0;-1;0.0;-1;4;-1;-1;32;-1;
;https://stackoverflow.com/questions/23193554;-1;10.78;12.73;-1;8.83;-1;1.0;0.33;0.5;0;0;0.0;-1;0.0;-1;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/11410770;-1;10.68;10.5;-1;10.85;-1;0.33;0.33;0.14;1;0;0.0;-1;0.0;-1;4;-1;-1;353;-1;
;https://stackoverflow.com/questions/925377;-1;11.04;12.85;-1;9.22;-1;1.0;0.33;0.5;1;0;0.0;-1;0.0;-1;2;-1;-1;24;-1;


Trash in round 0: (7);https://stackoverflow.com/questions/36320178;0;1.25;11.29;0.86;8.77;0.74;0.67;0.33;0.02;1;0;18.82;1.0;0.31;0.63;2;-1;-1;10;-1;
;https://stackoverflow.com/questions/1391692;1;1.13;11.49;0.88;10.0;0.85;0.33;0.33;0.01;0;0;17.21;0.91;0.26;0.53;5;-1;-1;28;-1;
;https://stackoverflow.com/questions/28071802;2;1.1;10.0;0.77;9.6;0.81;0.33;0.33;0.04;0;0;17.19;0.91;0.31;0.63;6;-1;-1;10;-1;
;https://stackoverflow.com/questions/23328928;3;0.97;7.86;0.6;9.8;0.83;0.0;0.33;0.03;0;0;16.88;0.9;0.25;0.51;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/37850134;4;0.96;7.0;0.54;10.32;0.88;0.0;0.33;0.01;0;0;16.95;0.9;0.25;0.51;1;-1;-1;16;-1;
;https://stackoverflow.com/questions/10884867;5;0.96;9.27;0.71;8.2;0.7;0.33;0.33;0.03;0;0;15.23;0.81;0.25;0.51;5;-1;-1;23;-1;
;https://stackoverflow.com/questions/40059046;6;0.86;6.6;0.51;8.09;0.69;0.0;0.33;0.02;0;0;17.11;0.91;0.26;0.52;2;-1;-1;6;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I copy a file in JDK 7?


Found Threads: (2);Pivot;------;------;12.86;------;10.85;------;------;------;------;1;0;15.25;------;0.66;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/106770;2;1.46;8.34;0.65;8.51;0.78;0.67;0.67;0.01;1;0;9.85;0.65;0.65;0.98;16;-1;-1;1059;-1;
;https://stackoverflow.com/questions/17812487;3;1.45;9.8;0.76;8.99;0.83;0.67;0.67;0.02;1;0;11.08;0.73;0.53;0.81;2;-1;-1;7;-1;

Missed Threads: (6);https://stackoverflow.com/questions/300559;-1;8.12;8.9;-1;7.34;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;7;-1;-1;152;-1;
;https://stackoverflow.com/questions/1146153;-1;8.8;9.49;-1;8.12;-1;0.0;0.67;0.0;1;0;0.0;-1;0.0;-1;31;-1;-1;381;-1;
;https://stackoverflow.com/questions/16433915;-1;8.53;8.41;-1;8.64;-1;0.67;0.67;0.33;1;0;0.0;-1;0.0;-1;6;-1;-1;205;-1;
;https://stackoverflow.com/questions/19694471;-1;9.1;10.43;-1;7.77;-1;0.67;0.67;0.4;1;0;0.0;-1;0.0;-1;3;-1;-1;15;-1;
;https://stackoverflow.com/questions/36090193;-1;8.23;8.67;-1;7.79;-1;0.33;0.67;0.12;0;0;0.0;-1;0.0;-1;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/33749323;-1;9.01;9.71;-1;8.31;-1;0.33;0.67;0.17;0;0;0.0;-1;0.0;-1;4;-1;-1;5;-1;


Trash in round 0: (43);https://stackoverflow.com/questions/21256219;0;1.5;9.4;0.73;8.8;0.81;0.67;0.67;0.05;1;0;9.11;0.6;0.63;0.96;3;-1;-1;6;-1;
;https://stackoverflow.com/questions/22049525;1;1.49;8.44;0.66;8.89;0.82;0.67;0.67;0.05;1;0;9.05;0.59;0.66;1.0;1;-1;-1;6;-1;
;https://stackoverflow.com/questions/43967992;4;1.44;9.82;0.76;8.36;0.77;0.67;0.67;0.03;1;0;8.99;0.59;0.56;0.85;1;-1;-1;7;-1;
;https://stackoverflow.com/questions/2548306;5;1.33;11.87;0.92;9.14;0.84;0.67;0.67;0.05;0;0;15.25;1.0;0.58;0.89;4;-1;-1;5;-1;
;https://stackoverflow.com/questions/9338190;6;1.29;10.0;0.78;8.89;0.82;0.33;0.67;0.02;0;0;8.98;0.59;0.64;0.98;1;-1;-1;3;-1;
;https://stackoverflow.com/questions/14582531;7;1.26;12.86;1.0;10.58;0.98;0.67;0.67;0.04;0;0;9.86;0.65;0.36;0.55;2;-1;-1;8;-1;
;https://stackoverflow.com/questions/31131470;8;1.22;8.75;0.68;8.8;0.81;0.67;0.67;0.05;0;0;8.96;0.59;0.63;0.95;2;-1;-1;2;-1;
;https://stackoverflow.com/questions/22616165;9;1.18;8.47;0.66;8.38;0.77;0.33;0.67;0.04;0;0;9.02;0.59;0.61;0.93;2;-1;-1;3;-1;
;https://stackoverflow.com/questions/19767311;10;1.17;10.48;0.82;10.23;0.94;0.33;0.67;0.02;0;0;11.91;0.78;0.38;0.58;3;-1;-1;9;-1;
;https://stackoverflow.com/questions/2203922;11;1.17;10.4;0.81;9.37;0.86;0.33;0.67;0.02;0;0;9.92;0.65;0.44;0.66;7;-1;-1;25;-1;
;https://stackoverflow.com/questions/18072082;12;1.16;10.72;0.83;10.22;0.94;0.33;0.67;0.02;0;0;9.56;0.63;0.36;0.55;3;-1;-1;4;-1;
;https://stackoverflow.com/questions/16046646;13;1.14;8.72;0.68;9.84;0.91;0.33;0.33;0.04;0;0;14.93;0.98;0.46;0.69;2;-1;-1;10;-1;
;https://stackoverflow.com/questions/12157300;14;1.11;10.38;0.81;9.11;0.84;0.0;0.33;0.02;0;0;9.08;0.6;0.38;0.57;4;-1;-1;81;-1;
;https://stackoverflow.com/questions/28043588;15;1.1;9.67;0.75;9.82;0.91;0.33;0.33;0.02;0;0;12.8;0.84;0.36;0.54;4;-1;-1;20;-1;
;https://stackoverflow.com/questions/10270380;16;1.09;9.48;0.74;9.18;0.85;0.33;0.67;0.03;0;0;9.89;0.65;0.39;0.59;2;-1;-1;2;-1;
;https://stackoverflow.com/questions/16057050;17;1.09;8.91;0.69;7.88;0.73;0.67;0.67;0.03;0;0;9.02;0.59;0.5;0.75;3;-1;-1;3;-1;
;https://stackoverflow.com/questions/6174741;18;1.08;9.72;0.76;9.53;0.88;0.33;0.33;0.02;0;0;9.57;0.63;0.35;0.53;3;-1;-1;10;-1;
;https://stackoverflow.com/questions/11227105;19;1.08;9.22;0.72;8.11;0.75;0.67;0.33;0.04;0;0;9.85;0.65;0.46;0.69;3;-1;-1;4;-1;
;https://stackoverflow.com/questions/18747338;20;1.07;9.3;0.72;8.9;0.82;0.67;0.67;0.03;0;0;12.21;0.8;0.39;0.6;1;-1;-1;4;-1;
;https://stackoverflow.com/questions/19764647;21;1.07;9.69;0.75;8.2;0.76;0.33;0.67;0.01;0;0;9.79;0.64;0.41;0.62;4;-1;-1;6;-1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I set the value of file attributes?


Found Threads: (1);Pivot;------;------;10.31;------;9.32;------;------;------;------;1;0;11.56;------;0.65;------;-1.0;------;------;-1.0
;https://stackoverflow.com/questions/18109418;3;1.25;8.76;0.85;7.98;0.86;0.33;1.0;0.07;0;0;11.24;0.97;0.52;0.8;1;-1;-1;6;-1;

Missed Threads: (1);https://stackoverflow.com/questions/664432;-1;7.14;6.9;-1;7.38;-1;0.33;1.0;0.17;2;0;0.0;-1;0.0;-1;11;-1;-1;287;-1;


Trash in round 0: (120);https://stackoverflow.com/questions/7643511;0;1.54;9.02;0.87;7.54;0.81;0.67;0.33;0.02;1;0;10.29;0.89;0.58;0.89;1;-1;-1;12;-1;
;https://stackoverflow.com/questions/34782653;1;1.36;8.52;0.83;8.34;0.89;0.0;0.67;0.03;0;0;11.56;1.0;0.65;1.0;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/6233541;2;1.34;7.3;0.71;6.46;0.69;0.67;1.0;0.05;1;0;9.75;0.84;0.51;0.79;3;-1;-1;39;-1;
;https://stackoverflow.com/questions/25436071;4;1.24;8.98;0.87;8.11;0.87;0.33;0.33;0.04;0;0;8.73;0.75;0.48;0.74;2;-1;-1;4;-1;
;https://stackoverflow.com/questions/35838221;5;1.24;10.31;1.0;7.1;0.76;0.33;1.0;0.02;0;0;10.6;0.92;0.46;0.71;1;-1;-1;2;-1;
;https://stackoverflow.com/questions/35142637;6;1.22;8.33;0.81;7.45;0.8;0.33;0.67;0.03;0;0;10.83;0.94;0.54;0.83;3;-1;-1;5;-1;
;https://stackoverflow.com/questions/19401889;7;1.21;8.97;0.87;7.5;0.8;0.0;1.0;0.01;0;0;10.26;0.89;0.49;0.75;2;-1;-1;11;-1;
;https://stackoverflow.com/questions/564154;8;1.2;6.63;0.64;7.95;0.85;0.0;0.67;0.05;0;0;9.16;0.79;0.6;0.91;5;-1;-1;38;-1;
;https://stackoverflow.com/questions/16952727;9;1.2;9.31;0.9;8.89;0.95;0.0;0.67;0.02;0;0;10.22;0.88;0.36;0.55;2;-1;-1;5;-1;
;https://stackoverflow.com/questions/17641706;10;1.18;8.78;0.85;7.7;0.83;0.33;1.0;0.02;0;0;10.85;0.94;0.44;0.68;1;-1;-1;13;-1;
