Query;Thread Id;Rank;threadFinalScore;threadTitleAsymSim;threadTitleAsymSimNorm;threadBodyAsymSim;threadBodyAsymSimNorm;queryTitleCoverageScore;queryCodeCoverageScore;jaccard;2-gramsScore;3-gramsScore;bm25Score;bm25ScoreNorm;tf-idf;tf-idfNorm;AnswerCount;AnswerCountNorm;ThreadUpScore;ThreadTotalUpScore;ThreadTotalUpScoreNorm;
;https://stackoverflow.com/questions/4081858;22;2.25;16.43;0.97;11.59;0.83;0.0;0.67;0.03;0;0;12.63;0.78;0.36;0.54;6;0.4;0.7;95;0.1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to implement the hashCode and equals method using Apache Commons?


Found Threads: (3);Pivot;------;------;22.71;------;16.27;------;------;------;------;3;2;26.61;------;0.49;------;28.0;------;------;2507.0
;https://stackoverflow.com/questions/11795104;5;1.69;14.27;0.63;11.85;0.73;0.17;0.33;0.03;0;0;16.36;0.61;0.3;0.6;8;0.3;0.5;59;0.0;
;https://stackoverflow.com/questions/5038204;16;2.41;22.71;1.0;13.77;0.85;0.67;0.33;0.03;1;0;23.96;0.9;0.38;0.77;8;0.3;0.8;369;0.1;
;https://stackoverflow.com/questions/27581;22;2.63;15.11;0.67;12.43;0.76;0.33;0.33;0.01;0;0;15.25;0.57;0.38;0.76;11;0.4;1.0;2507;1.0;

Missed Threads: (2);https://stackoverflow.com/questions/1928191;-1;13.68;14.26;-1;13.11;-1;0.33;0.33;0.17;3;1;0.0;-1;0.0;-1;6;-1;-1;20;-1;
;https://stackoverflow.com/questions/10912646;-1;12.86;14.83;-1;10.88;-1;0.0;0.67;0.0;1;0;0.0;-1;0.0;-1;6;-1;-1;39;-1;


Trash in round 2: (22);https://stackoverflow.com/questions/6187294;0;1.72;12.55;0.55;12.21;0.75;0.33;0.33;0.03;1;0;15.31;0.58;0.48;0.98;5;0.2;0.4;58;0.0;
;https://stackoverflow.com/questions/4178997;1;2.04;15.9;0.7;14.03;0.86;0.33;0.33;0.08;0;0;18.56;0.7;0.4;0.82;6;0.2;0.7;142;0.1;
;https://stackoverflow.com/questions/2132334;2;1.8;18.06;0.8;13.32;0.82;0.67;0.33;0.07;3;2;18.6;0.7;0.29;0.58;6;0.2;0.4;59;0.0;
;https://stackoverflow.com/questions/13633856;3;1.77;17.04;0.75;16.27;1.0;0.17;0.17;0.14;0;0;26.14;0.98;0.36;0.73;2;0.1;0.2;5;0.0;
;https://stackoverflow.com/questions/42832925;4;1.74;17.89;0.79;11.23;0.69;0.33;0.33;0.02;0;0;17.5;0.66;0.36;0.72;7;0.2;0.3;10;0.0;
;https://stackoverflow.com/questions/2446590;6;1.75;16.1;0.71;11.7;0.72;0.5;0.33;0.03;0;0;16.86;0.63;0.28;0.57;9;0.3;0.5;37;0.0;
;https://stackoverflow.com/questions/24446763;7;1.95;17.39;0.77;13.98;0.86;0.33;0.33;0.03;0;0;18.21;0.68;0.49;1.0;7;0.2;0.3;26;0.0;
;https://stackoverflow.com/questions/9648305;8;1.78;16.24;0.72;12.65;0.78;0.33;0.33;0.03;0;0;17.18;0.65;0.42;0.86;4;0.1;0.4;41;0.0;
;https://stackoverflow.com/questions/26740091;9;1.77;17.66;0.78;13.66;0.84;0.17;0.17;0.04;0;0;15.2;0.57;0.47;0.95;4;0.1;0.1;3;0.0;
;https://stackoverflow.com/questions/281121;10;1.75;17.74;0.78;13.89;0.85;0.33;0.67;0.06;1;0;23.67;0.89;0.24;0.49;6;0.2;0.4;16;0.0;
;https://stackoverflow.com/questions/113511;11;2.22;14.73;0.65;11.14;0.68;0.33;0.33;0.01;0;0;14.85;0.56;0.23;0.46;20;0.7;0.9;881;0.4;
;https://stackoverflow.com/questions/18446078;12;1.83;16.7;0.74;13.08;0.8;0.33;0.33;0.04;0;0;19.34;0.73;0.48;0.98;3;0.1;0.3;20;0.0;
;https://stackoverflow.com/questions/1612273;13;1.76;12.17;0.54;10.72;0.66;0.33;0.5;0.04;1;0;17.26;0.65;0.39;0.79;12;0.4;0.5;148;0.1;
;https://stackoverflow.com/questions/13134050;14;1.84;16.66;0.73;12.77;0.79;0.33;0.33;0.05;0;0;15.43;0.58;0.46;0.93;3;0.1;0.4;16;0.0;
;https://stackoverflow.com/questions/28719128;15;1.7;16.4;0.72;11.63;0.71;0.33;0.33;0.04;0;0;17.26;0.65;0.42;0.84;6;0.2;0.2;7;0.0;
;https://stackoverflow.com/questions/2133329;17;1.76;19.36;0.85;11.84;0.73;0.67;0.17;0.03;2;0;17.03;0.64;0.29;0.59;3;0.1;0.4;27;0.0;
;https://stackoverflow.com/questions/1718112;18;1.84;17.8;0.78;10.02;0.62;0.33;0.33;0.03;0;0;17.8;0.67;0.24;0.49;12;0.4;0.6;91;0.0;
;https://stackoverflow.com/questions/410236;19;1.83;16.07;0.71;13.06;0.8;0.33;0.33;0.02;0;0;15.27;0.57;0.37;0.74;8;0.3;0.4;58;0.0;
;https://stackoverflow.com/questions/2707541;20;1.8;16.86;0.74;12.53;0.77;0.5;0.33;0.03;1;0;14.79;0.56;0.32;0.64;5;0.2;0.5;32;0.0;
;https://stackoverflow.com/questions/2265503;21;2.69;16.42;0.72;13.08;0.8;0.33;0.5;0.01;0;0;15.47;0.58;0.41;0.82;28;1.0;0.9;1000;0.4;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to monitor file or directory changes?


Found Threads: (2);Pivot;------;------;14.64;------;11.5;------;------;------;------;1;0;17.45;------;0.69;------;17.0;------;------;1433.0
;https://stackoverflow.com/questions/18701242;15;1.77;10.78;0.74;10.55;0.92;0.0;0.67;0.01;0;0;11.1;0.64;0.37;0.54;3;0.2;0.4;45;0.0;
;https://stackoverflow.com/questions/1073274;18;1.73;8.59;0.59;8.84;0.77;0.33;1.0;0.01;0;0;12.25;0.7;0.49;0.72;7;0.4;0.4;26;0.0;

Missed Threads: (3);https://stackoverflow.com/questions/4941869;-1;9.88;10.36;-1;9.41;-1;0.33;0.67;0.2;0;0;0.0;-1;0.0;-1;3;-1;-1;64;-1;
;https://stackoverflow.com/questions/14810603;-1;11.39;12.96;-1;9.81;-1;0.67;0.33;0.25;1;0;0.0;-1;0.0;-1;3;-1;-1;5;-1;
;https://stackoverflow.com/questions/16251273;-1;10.09;10.86;-1;9.32;-1;0.67;0.67;0.25;0;0;0.0;-1;0.0;-1;7;-1;-1;168;-1;


Trash in round 2: (23);https://stackoverflow.com/questions/11555697;0;1.73;10.57;0.72;10.3;0.9;0.33;0.67;0.03;0;0;16.5;0.95;0.57;0.82;1;0.1;0.2;6;0.0;
;https://stackoverflow.com/questions/15571496;1;2.27;8.75;0.6;8.87;0.77;0.0;0.67;0.02;0;0;9.04;0.52;0.6;0.87;9;0.5;0.8;606;0.4;
;https://stackoverflow.com/questions/4742017;2;1.78;8.77;0.6;9.63;0.84;0.33;1.0;0.02;0;0;17.36;0.99;0.64;0.93;5;0.3;0.3;15;0.0;
;https://stackoverflow.com/questions/8101810;3;1.7;12.17;0.83;10.42;0.91;0.33;0.33;0.02;0;0;9.79;0.56;0.3;0.43;1;0.1;0.3;7;0.0;
;https://stackoverflow.com/questions/23452527;4;1.94;9.81;0.67;8.84;0.77;0.33;1.0;0.01;0;0;15.65;0.9;0.6;0.87;5;0.3;0.5;85;0.1;
;https://stackoverflow.com/questions/28947250;5;1.9;9.41;0.64;7.74;0.67;0.33;0.67;0.01;0;0;9.01;0.52;0.64;0.93;5;0.3;0.5;152;0.1;
;https://stackoverflow.com/questions/16777869;6;1.97;9.02;0.62;8.89;0.77;0.0;0.67;0.01;0;0;9.19;0.53;0.37;0.54;13;0.8;0.5;74;0.1;
;https://stackoverflow.com/questions/23346922;7;1.85;9.72;0.66;8.98;0.78;0.33;0.67;0.01;0;0;9.03;0.52;0.61;0.89;6;0.4;0.3;24;0.0;
;https://stackoverflow.com/questions/20438328;8;1.72;10.84;0.74;9.56;0.83;0.33;0.67;0.03;0;0;8.99;0.52;0.63;0.92;2;0.1;0.1;2;0.0;
;https://stackoverflow.com/questions/7968488;9;1.96;11.88;0.81;10.42;0.91;0.0;0.67;0.04;0;0;12.37;0.71;0.55;0.8;3;0.2;0.4;31;0.0;
;https://stackoverflow.com/questions/3634853;10;2.97;9.74;0.67;9.51;0.83;0.33;0.67;0.01;0;0;8.97;0.51;0.6;0.87;17;1.0;0.9;1433;1.0;
;https://stackoverflow.com/questions/1091788;11;2.16;8.17;0.56;10.12;0.88;0.33;0.67;0.01;0;0;9.59;0.55;0.43;0.63;11;0.6;0.8;436;0.3;
;https://stackoverflow.com/questions/1544203;12;1.86;13.96;0.95;10.17;0.88;0.67;0.67;0.06;0;0;17.22;0.99;0.44;0.64;4;0.2;0.1;4;0.0;
;https://stackoverflow.com/questions/16611426;13;1.83;13.38;0.91;8.87;0.77;0.33;0.67;0.03;0;0;13.29;0.76;0.32;0.47;3;0.2;0.4;27;0.0;
;https://stackoverflow.com/questions/5280176;14;1.84;9.31;0.64;7.61;0.66;0.33;0.67;0.03;0;0;8.97;0.51;0.51;0.74;7;0.4;0.5;105;0.1;
;https://stackoverflow.com/questions/14676407;16;1.79;9.47;0.65;7.74;0.67;0.0;0.67;0.03;0;0;9.12;0.52;0.57;0.82;3;0.2;0.5;165;0.1;
;https://stackoverflow.com/questions/183338;17;1.74;12.27;0.84;9.63;0.84;0.33;1.0;0.02;0;0;15.18;0.87;0.32;0.46;4;0.2;0.3;9;0.0;
;https://stackoverflow.com/questions/10780747;19;1.8;9.24;0.63;8.11;0.71;0.33;0.67;0.03;0;0;9.08;0.52;0.64;0.92;7;0.4;0.3;16;0.0;
;https://stackoverflow.com/questions/1279395;20;1.78;9.45;0.65;8.29;0.72;0.67;0.67;0.05;1;0;8.99;0.51;0.65;0.95;5;0.3;0.3;13;0.0;
;https://stackoverflow.com/questions/3657157;21;2.16;9.42;0.64;8.42;0.73;0.67;0.67;0.04;1;0;9.14;0.52;0.69;1.0;9;0.5;0.7;110;0.1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I move a file in JDK 7?


Found Threads: (2);Pivot;------;------;12.33;------;11.57;------;------;------;------;1;0;14.16;------;0.64;------;30.0;------;------;2470.0
;https://stackoverflow.com/questions/300559;1;1.83;8.28;0.67;7.01;0.61;0.67;0.67;0.02;0;0;8.89;0.63;0.52;0.82;7;0.2;0.6;152;0.1;
;https://stackoverflow.com/questions/4645242;24;1.95;8.35;0.68;8.32;0.72;0.67;0.67;0.02;1;0;9.4;0.66;0.53;0.82;10;0.3;0.6;234;0.1;

Missed Threads: (1);https://stackoverflow.com/questions/6210433;-1;9.34;11.35;-1;7.33;-1;0.33;0.67;0.17;0;0;0.0;-1;0.0;-1;3;-1;-1;8;-1;


Trash in round 2: (23);https://stackoverflow.com/questions/11245865;0;1.86;9.91;0.8;9.17;0.79;0.33;0.33;0.03;0;0;8.72;0.62;0.21;0.33;16;0.5;0.5;81;0.0;
;https://stackoverflow.com/questions/16574189;2;2.31;9.1;0.74;8.34;0.72;0.33;0.67;0.01;0;0;8.75;0.62;0.21;0.32;29;1.0;0.9;439;0.2;
;https://stackoverflow.com/questions/27369269;3;2.13;6.68;0.54;8.59;0.74;0.0;0.33;0.01;0;0;9.32;0.66;0.28;0.44;28;0.9;0.9;388;0.2;
;https://stackoverflow.com/questions/1619662;4;2.53;10.37;0.84;9.18;0.79;0.67;0.33;0.01;0;0;12.58;0.89;0.31;0.48;30;1.0;0.9;388;0.2;
;https://stackoverflow.com/questions/8511063;5;1.84;7.59;0.62;8.91;0.77;0.33;0.67;0.02;0;0;8.83;0.62;0.24;0.38;17;0.6;0.6;148;0.1;
;https://stackoverflow.com/questions/24390562;6;1.81;10.4;0.84;9.5;0.82;0.33;0.33;0.01;0;0;9.23;0.65;0.27;0.42;7;0.2;0.5;84;0.0;
;https://stackoverflow.com/questions/14788345;7;2.6;10.2;0.83;9.95;0.86;0.33;0.33;0.01;0;0;9.0;0.64;0.12;0.19;27;0.9;0.9;1783;0.7;
;https://stackoverflow.com/questions/23174265;8;1.8;8.85;0.72;8.95;0.77;0.33;0.33;0.01;0;0;10.56;0.75;0.13;0.2;14;0.5;0.6;229;0.1;
;https://stackoverflow.com/questions/22158923;9;1.82;9.69;0.79;10.25;0.89;0.33;0.33;0.02;0;0;11.47;0.81;0.31;0.49;8;0.3;0.4;55;0.0;
;https://stackoverflow.com/questions/14582531;10;1.88;12.33;1.0;10.39;0.9;0.67;0.67;0.04;0;0;9.86;0.7;0.36;0.56;2;0.1;0.2;8;0.0;
;https://stackoverflow.com/questions/6267392;11;2.04;9.85;0.8;9.51;0.82;0.33;0.33;0.01;0;0;11.54;0.81;0.16;0.25;14;0.5;0.8;193;0.1;
;https://stackoverflow.com/questions/11118070;12;1.91;8.79;0.71;8.63;0.75;0.33;0.67;0.02;0;0;9.44;0.67;0.35;0.54;12;0.4;0.6;305;0.1;
;https://stackoverflow.com/questions/15985363;13;1.79;9.23;0.75;9.01;0.78;0.33;0.33;0.02;0;0;9.04;0.64;0.19;0.3;14;0.5;0.5;62;0.0;
;https://stackoverflow.com/questions/5730815;14;2.04;7.12;0.58;9.15;0.79;0.0;0.67;0.02;0;0;8.96;0.63;0.21;0.32;28;0.9;0.8;273;0.1;
;https://stackoverflow.com/questions/19039752;15;1.94;9.17;0.74;9.22;0.8;0.33;0.33;0.01;0;0;8.84;0.62;0.13;0.2;10;0.3;0.8;826;0.3;
;https://stackoverflow.com/questions/49507160;16;1.81;10.37;0.84;9.53;0.82;0.33;0.33;0.02;0;0;10.26;0.72;0.14;0.22;7;0.2;0.6;240;0.1;
;https://stackoverflow.com/questions/2921473;17;1.82;9.71;0.79;9.72;0.84;0.33;0.33;0.01;0;0;10.39;0.73;0.14;0.22;15;0.5;0.5;85;0.0;
;https://stackoverflow.com/questions/11547458;18;2.2;10.42;0.85;8.4;0.73;0.33;0.67;0.06;0;0;9.38;0.66;0.25;0.38;18;0.6;0.9;309;0.1;
;https://stackoverflow.com/questions/2203922;19;1.8;9.59;0.78;8.86;0.77;0.33;0.67;0.02;0;0;9.92;0.7;0.44;0.68;7;0.2;0.4;25;0.0;
;https://stackoverflow.com/questions/18487406;20;1.86;8.6;0.7;8.22;0.71;0.33;0.33;0.02;0;0;9.27;0.65;0.2;0.31;10;0.3;0.8;507;0.2;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I create and delete a file in JDK 7?


Found Threads: (1);Pivot;------;------;11.73;------;10.69;------;------;------;------;1;0;16.02;------;0.63;------;24.0;------;------;1308.0
;https://stackoverflow.com/questions/779519;18;3.12;9.51;0.81;8.57;0.8;0.25;0.75;0.01;0;0;11.14;0.7;0.58;0.91;23;1.0;0.9;1308;1.0;

Missed Threads: (3);https://stackoverflow.com/questions/991489;-1;8.28;8.55;-1;8.01;-1;0.5;0.5;0.15;1;0;0.0;-1;0.0;-1;17;-1;-1;202;-1;
;https://stackoverflow.com/questions/2885173;-1;7.45;6.9;-1;7.99;-1;0.5;0.5;0.33;0;0;0.0;-1;0.0;-1;30;-1;-1;3607;-1;
;https://stackoverflow.com/questions/6903335;-1;7.38;6.66;-1;8.09;-1;0.25;0.5;0.14;0;0;0.0;-1;0.0;-1;7;-1;-1;180;-1;


Trash in round 2: (24);https://stackoverflow.com/questions/24659704;0;1.93;9.4;0.8;7.72;0.72;0.25;0.5;0.02;0;0;10.57;0.66;0.46;0.73;4;0.2;0.5;135;0.1;
;https://stackoverflow.com/questions/15042855;1;2.16;9.84;0.84;8.57;0.8;0.25;0.5;0.01;0;0;11.52;0.72;0.47;0.75;13;0.5;0.5;128;0.1;
;https://stackoverflow.com/questions/3291255;2;1.94;9.95;0.85;7.98;0.75;0.0;0.5;0.03;0;0;9.78;0.61;0.52;0.83;5;0.2;0.4;20;0.0;
;https://stackoverflow.com/questions/35988192;3;1.91;8.77;0.75;8.26;0.77;0.25;0.5;0.01;0;0;9.73;0.61;0.48;0.75;5;0.2;0.5;140;0.1;
;https://stackoverflow.com/questions/617414;4;2.57;7.91;0.67;8.07;0.75;0.25;0.75;0.01;0;0;14.07;0.88;0.4;0.63;17;0.7;0.9;1085;0.8;
;https://stackoverflow.com/questions/4485716;5;2.13;10.12;0.86;7.57;0.71;0.5;0.5;0.02;0;0;9.92;0.62;0.53;0.83;10;0.4;0.5;81;0.1;
;https://stackoverflow.com/questions/16691437;6;2.01;9.26;0.79;8.19;0.77;0.0;0.75;0.01;0;0;10.88;0.68;0.49;0.78;6;0.2;0.6;120;0.1;
;https://stackoverflow.com/questions/15041971;7;1.89;10.26;0.87;8.45;0.79;0.25;0.5;0.03;0;0;10.9;0.68;0.53;0.84;6;0.2;0.2;22;0.0;
;https://stackoverflow.com/questions/4693968;8;1.89;9.72;0.83;7.59;0.71;0.25;0.5;0.01;0;0;9.63;0.6;0.52;0.81;4;0.2;0.4;61;0.0;
;https://stackoverflow.com/questions/13195797;9;2.44;9.05;0.77;8.31;0.78;0.25;0.5;0.02;0;0;10.33;0.64;0.48;0.76;9;0.4;0.8;791;0.6;
;https://stackoverflow.com/questions/16539233;10;1.94;9.91;0.84;9.19;0.86;0.5;0.5;0.06;1;0;15.69;0.98;0.59;0.94;2;0.1;0.3;10;0.0;
;https://stackoverflow.com/questions/20281835;11;2.74;10.11;0.86;8.8;0.82;0.25;0.75;0.02;0;0;12.85;0.8;0.6;0.94;24;1.0;0.7;441;0.3;
;https://stackoverflow.com/questions/6267392;12;2.1;9.26;0.79;9.54;0.89;0.25;0.25;0.01;0;0;12.4;0.77;0.15;0.23;14;0.6;0.8;193;0.1;
;https://stackoverflow.com/questions/1026479;13;1.87;9.87;0.84;7.78;0.73;0.5;0.75;0.05;0;0;11.28;0.7;0.47;0.74;5;0.2;0.4;42;0.0;
;https://stackoverflow.com/questions/21333728;14;1.87;9.47;0.81;9.34;0.87;0.25;0.75;0.03;0;0;11.07;0.69;0.54;0.86;4;0.2;0.2;14;0.0;
;https://stackoverflow.com/questions/7240519;15;1.97;8.95;0.76;7.61;0.71;0.25;0.5;0.02;0;0;9.97;0.62;0.38;0.6;11;0.5;0.5;108;0.1;
;https://stackoverflow.com/questions/3987921;16;1.87;9.87;0.84;8.36;0.78;0.25;0.5;0.03;0;0;9.94;0.62;0.43;0.69;5;0.2;0.4;47;0.0;
;https://stackoverflow.com/questions/7768071;17;2.22;9.91;0.84;8.41;0.79;0.25;0.5;0.03;0;0;10.08;0.63;0.55;0.87;8;0.3;0.6;285;0.2;
;https://stackoverflow.com/questions/3775694;19;2.28;10.03;0.86;8.08;0.76;0.0;0.5;0.01;0;0;9.73;0.61;0.44;0.69;11;0.5;0.7;323;0.2;
;https://stackoverflow.com/questions/1000183;20;2.1;8.41;0.72;7.95;0.74;0.25;0.5;0.01;0;0;10.47;0.65;0.4;0.63;14;0.6;0.7;144;0.1;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How to recursively list all text files in a directory?


Found Threads: (0);Pivot;------;------;14.45;------;12.17;------;------;------;------;2;1;22.81;------;0.61;------;31.0;------;------;1742.0

Missed Threads: (2);https://stackoverflow.com/questions/1384947;-1;9.5;9.21;-1;9.79;-1;0.2;0.8;0.1;2;1;0.0;-1;0.0;-1;8;-1;-1;219;-1;
;https://stackoverflow.com/questions/48563709;-1;10.24;10.98;-1;9.5;-1;0.2;0.4;0.11;0;0;0.0;-1;0.0;-1;2;-1;-1;26;-1;


Trash in round 2: (25);https://stackoverflow.com/questions/1455383;0;1.86;14.07;0.97;10.9;0.9;0.8;0.8;0.04;2;1;19.43;0.85;0.29;0.47;5;0.2;0.2;30;0.0;
;https://stackoverflow.com/questions/2056221;1;2.58;13.4;0.93;9.75;0.8;0.6;0.8;0.02;1;0;19.21;0.84;0.37;0.61;20;0.6;0.9;691;0.4;
;https://stackoverflow.com/questions/4917326;2;1.87;9.9;0.69;8.91;0.73;0.4;0.6;0.03;0;0;13.28;0.58;0.39;0.64;4;0.1;0.7;289;0.2;
;https://stackoverflow.com/questions/6774369;3;1.96;13.96;0.97;10.23;0.84;0.4;0.2;0.06;0;0;15.07;0.66;0.21;0.35;9;0.3;0.4;128;0.1;
;https://stackoverflow.com/questions/3154488;4;2.11;10.58;0.73;9.67;0.79;0.4;0.6;0.02;1;0;13.24;0.58;0.4;0.66;8;0.3;0.8;420;0.2;
;https://stackoverflow.com/questions/1844688;5;2.84;9.47;0.66;10.05;0.83;0.2;0.6;0.01;0;0;14.85;0.65;0.33;0.54;31;1.0;1.0;1742;1.0;
;https://stackoverflow.com/questions/2534632;6;2.28;14.2;0.98;9.78;0.8;0.8;0.6;0.02;1;0;18.29;0.8;0.3;0.49;16;0.5;0.6;314;0.2;
;https://stackoverflow.com/questions/20987214;7;2.04;13.0;0.9;9.34;0.77;0.8;0.6;0.01;1;0;17.71;0.78;0.38;0.62;8;0.3;0.5;153;0.1;
;https://stackoverflow.com/questions/13444701;8;1.97;14.45;1.0;10.47;0.86;0.8;0.6;0.04;2;1;20.52;0.9;0.48;0.79;3;0.1;0.2;12;0.0;
;https://stackoverflow.com/questions/21646683;9;1.87;10.97;0.76;10.3;0.85;0.0;0.6;0.04;0;0;20.97;0.92;0.53;0.87;2;0.1;0.4;41;0.0;
;https://stackoverflow.com/questions/13195797;10;2.19;9.56;0.66;9.74;0.8;0.4;0.6;0.02;1;0;16.31;0.71;0.4;0.66;9;0.3;0.8;791;0.5;
;https://stackoverflow.com/questions/5694385;11;2.36;10.01;0.69;9.55;0.78;0.2;0.6;0.06;0;0;13.52;0.59;0.52;0.86;3;0.1;0.9;1146;0.7;
;https://stackoverflow.com/questions/14676407;12;1.88;10.93;0.76;8.67;0.71;0.4;0.6;0.04;0;0;13.89;0.61;0.51;0.84;3;0.1;0.5;165;0.1;
;https://stackoverflow.com/questions/1034977;13;1.86;10.02;0.69;8.96;0.74;0.2;0.6;0.01;0;0;12.81;0.56;0.48;0.79;13;0.4;0.4;40;0.0;
;https://stackoverflow.com/questions/10780747;14;1.84;13.61;0.94;9.76;0.8;0.4;0.6;0.07;0;0;19.97;0.88;0.3;0.5;7;0.2;0.3;16;0.0;
;https://stackoverflow.com/questions/5751335;15;1.79;11.0;0.76;9.58;0.79;0.0;0.8;0.03;0;0;13.11;0.57;0.17;0.28;6;0.2;0.6;281;0.2;
;https://stackoverflow.com/questions/7768071;16;1.88;9.62;0.67;10.04;0.83;0.2;0.6;0.06;0;0;18.34;0.8;0.3;0.5;8;0.3;0.6;285;0.2;
;https://stackoverflow.com/questions/779519;17;2.74;13.35;0.92;9.47;0.78;0.2;0.8;0.01;0;0;18.9;0.83;0.27;0.44;23;0.7;0.9;1308;0.8;
;https://stackoverflow.com/questions/5125242;18;2.03;12.6;0.87;8.91;0.73;0.6;0.6;0.03;0;0;12.85;0.56;0.29;0.48;7;0.2;0.7;299;0.2;
;https://stackoverflow.com/questions/7568839;19;1.8;13.32;0.92;11.41;0.94;0.6;0.6;0.07;1;0;20.48;0.9;0.31;0.52;2;0.1;0.2;6;0.0;


-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;-----;

How do I generate public and private keys?


Found Threads: (2);Pivot;------;------;13.05;------;11.79;------;------;------;------;2;1;18.82;------;0.5;------;6.0;------;------;353.0
;https://stackoverflow.com/questions/925377;2;1.89;12.85;0.98;9.22;0.78;1.0;0.33;0.01;1;0;13.6;0.72;0.11;0.23;2;0.3;0.4;24;0.1;
;https://stackoverflow.com/questions/11410770;22;2.54;10.5;0.8;10.85;0.92;0.33;0.33;0.01;0;0;13.04;0.69;0.07;0.15;4;0.7;0.7;353;1.0;

Missed Threads: (2);https://stackoverflow.com/questions/9890313;-1;10.28;10.48;-1;10.07;-1;0.33;0.33;0.12;0;0;0.0;-1;0.0;-1;4;-1;-1;32;-1;
;https://stackoverflow.com/questions/23193554;-1;10.78;12.73;-1;8.83;-1;1.0;0.33;0.5;0;0;0.0;-1;0.0;-1;1;-1;-1;3;-1;


Trash in round 2: (23);https://stackoverflow.com/questions/7611383;0;2.1;10.69;0.82;10.13;0.86;0.0;0.33;0.02;0;0;14.01;0.74;0.1;0.21;6;1.0;0.4;47;0.1;
;https://stackoverflow.com/questions/19673962;1;1.73;11.42;0.88;9.69;0.82;1.0;0.33;0.01;1;0;13.46;0.72;0.09;0.19;3;0.5;0.2;15;0.0;
;https://stackoverflow.com/questions/8454677;3;1.67;9.81;0.75;10.26;0.87;0.0;0.33;0.02;0;0;15.93;0.85;0.13;0.26;1;0.2;0.4;46;0.1;
;https://stackoverflow.com/questions/21606428;4;1.71;10.26;0.79;9.29;0.79;0.33;0.33;0.02;0;0;12.94;0.69;0.08;0.15;3;0.5;0.3;21;0.1;
;https://stackoverflow.com/questions/28071802;5;2.04;10.0;0.77;9.6;0.81;0.33;0.33;0.04;0;0;17.19;0.91;0.31;0.63;6;1.0;0.1;10;0.0;
;https://stackoverflow.com/questions/36320178;6;1.8;11.29;0.86;8.77;0.74;0.67;0.33;0.02;1;0;18.82;1.0;0.31;0.63;2;0.3;0.2;10;0.0;
;https://stackoverflow.com/questions/1391692;7;2.17;11.49;0.88;10.0;0.85;0.33;0.33;0.01;0;0;17.21;0.91;0.26;0.53;5;0.8;0.3;28;0.1;
;https://stackoverflow.com/questions/7224626;8;1.81;10.26;0.79;9.57;0.81;0.33;0.33;0.03;0;0;12.85;0.68;0.07;0.14;3;0.5;0.4;58;0.2;
;https://stackoverflow.com/questions/3561771;9;1.85;11.6;0.89;10.02;0.85;0.33;0.33;0.02;0;0;14.66;0.78;0.14;0.27;3;0.5;0.3;14;0.0;
;https://stackoverflow.com/questions/10783366;10;1.79;11.48;0.88;10.01;0.85;0.33;0.33;0.03;0;0;17.7;0.94;0.23;0.47;2;0.3;0.2;14;0.0;
;https://stackoverflow.com/questions/22963581;11;1.74;10.59;0.81;9.19;0.78;0.33;0.33;0.01;0;0;13.82;0.73;0.14;0.28;3;0.5;0.2;21;0.1;
;https://stackoverflow.com/questions/5263156;12;1.69;11.24;0.86;10.6;0.9;0.0;0.33;0.03;0;0;14.48;0.77;0.08;0.17;2;0.3;0.3;8;0.0;
;https://stackoverflow.com/questions/10884867;13;1.92;9.27;0.71;8.2;0.7;0.33;0.33;0.03;0;0;15.23;0.81;0.25;0.51;5;0.8;0.3;23;0.1;
;https://stackoverflow.com/questions/3614239;14;1.73;8.63;0.66;8.98;0.76;0.0;0.33;0.02;0;0;13.88;0.74;0.19;0.38;3;0.5;0.4;30;0.1;
;https://stackoverflow.com/questions/3441501;15;1.77;10.45;0.8;9.22;0.78;0.67;0.33;0.02;1;0;15.02;0.8;0.08;0.17;3;0.5;0.4;23;0.1;
;https://stackoverflow.com/questions/11345346;16;2.17;10.78;0.83;10.61;0.9;0.0;0.33;0.03;0;0;15.73;0.84;0.14;0.29;6;1.0;0.4;26;0.1;
;https://stackoverflow.com/questions/10007147;17;1.87;8.42;0.64;9.73;0.83;0.0;0.33;0.02;0;0;13.15;0.7;0.07;0.13;5;0.8;0.5;60;0.2;
;https://stackoverflow.com/questions/19353748;18;1.79;10.01;0.77;10.72;0.91;0.0;0.33;0.05;0;0;18.04;0.96;0.17;0.34;1;0.2;0.4;66;0.2;
;https://stackoverflow.com/questions/32117087;19;1.7;11.16;0.86;10.54;0.89;0.33;0.33;0.01;0;0;12.62;0.67;0.1;0.2;2;0.3;0.3;15;0.0;
